fiscalYear,relId,periodId,grantId,metric,size,CIK,participantid,grantDate,startDate,endDate,companyName,percentVest,value,currentCEO,Detail_cleaned,AwardType_x,AwardType_y,awardType,outcome,payoutStructure
1999,25326,1.0,60460,,-3332.6667,702165,5003473.0,1999-01-01,1999-01-01,2002-01-01,Norfolk Southern Corporation,0.3333,-9999.0,1.0,,rsu,rsu,Stock Award,,
2000,25331,1.0,60679,,-3332.6667,702165,5003473.0,2000-01-01,2000-01-01,2003-01-01,Norfolk Southern Corporation,0.3333,-9999.0,1.0,,rsu,rsu,Stock Award,,
2001,25336,1.0,60699,,-3332.6667,702165,5003473.0,2001-01-01,2001-01-01,2004-01-01,Norfolk Southern Corporation,0.3333,-9999.0,1.0,,rsu,rsu,Stock Award,,
2002,25341,1.0,60709,,-3332.6667,702165,5003473.0,2002-01-01,2002-01-01,2005-01-01,Norfolk Southern Corporation,0.3333,-9999.0,1.0,,rsu,rsu,Stock Award,,
2003,25346,1.0,60736,,-3332.6667,702165,5003473.0,2003-01-01,2003-01-01,2006-01-01,Norfolk Southern Corporation,0.3333,-9999.0,1.0,,rsu,rsu,Stock Award,,
2004,25351,1.0,60748,,-3332.6667,702165,5003473.0,2004-01-01,2004-01-01,2007-01-01,Norfolk Southern Corporation,0.3333,-9999.0,1.0,,rsu,rsu,Stock Award,,
2005,25356,1.0,60757,,-3332.6667,702165,58683.0,2005-01-01,2005-01-01,2008-01-01,Norfolk Southern Corporation,0.3333,-9999.0,1.0,,rsu,rsu,Stock Award,,
2006,737,1.0,60797,,1235501.4375,702165,58683.0,2006-01-27,2005-12-27,2008-12-27,Norfolk Southern Corporation,0.3333,3706875.0,1.0,,rsu,rsu,Stock Award,,
2007,14977,1.0,60857,,2064585.1875,702165,58683.0,2007-01-25,2006-12-25,2009-12-25,Norfolk Southern Corporation,0.3333,6194375.0,1.0,,rsu,rsu,Stock Award,,
2008,50776,1.0,61965,,500000.0,51253,39521.0,2008-03-03,2008-01-03,2009-01-03,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,cashLong,cashLong,Cash Award,,
2008,50776,2.0,61965,,500000.0,51253,39521.0,2008-03-03,2009-01-03,2010-01-03,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,cashLong,cashLong,Cash Award,,
2008,50776,3.0,61965,,500000.0,51253,39521.0,2008-03-03,2010-01-03,2011-01-03,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,cashLong,cashLong,Cash Award,,
2008,50776,4.0,61965,,500000.0,51253,39521.0,2008-03-03,2008-01-03,2011-01-03,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,cashLong,cashLong,Cash Award,,
2008,50777,1.0,61966,,500000.0,51253,39521.0,2008-03-03,2008-01-03,2009-01-03,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,rsu,rsu,Stock Award,,
2008,50777,2.0,61966,,500000.0,51253,39521.0,2008-03-03,2009-01-03,2010-01-03,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,rsu,rsu,Stock Award,,
2008,50777,3.0,61966,,500000.0,51253,39521.0,2008-03-03,2010-01-03,2011-01-03,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,rsu,rsu,Stock Award,,
2008,50777,4.0,61966,,500000.0,51253,39521.0,2008-03-03,2008-01-03,2011-01-03,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,rsu,rsu,Stock Award,,
2007,78041,1.0,62542,,750000.0,1025996,8904.0,2007-01-01,2007-01-01,2008-01-01,Kilroy Realty Corporation,0.5,1500000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,810,1.0,62761,EPS,1214450.0,318771,3576.0,2006-01-01,2006-01-01,2007-01-01,Genentech INC,1.0,1214450.0,1.0,,cashShort,cashShort,Cash Award,,
2006,20959,1.0,62761,Sales,1214450.0,318771,3576.0,2006-01-01,2006-01-01,2007-01-01,Genentech INC,1.0,1214450.0,1.0,,cashShort,cashShort,Cash Award,,
2007,87726,1.0,62799,EPS,878731.0,318771,3576.0,2007-09-20,2006-12-20,2007-12-20,Genentech INC,0.5,1757462.0,1.0,,cashShort,cashShort,Cash Award,,
2007,87727,1.0,62799,Sales,878731.0,318771,3576.0,2007-09-20,2006-12-20,2007-12-20,Genentech INC,0.5,1757462.0,1.0,,cashShort,cashShort,Cash Award,,
2008,16882,1.0,62813,,255000.0,1168054,8497.0,2008-01-01,2008-01-01,2009-01-01,Cimarex Energy CO,0.3,850000.0,1.0,,cashShort,cashShort,Cash Award,,
2007,43327,1.0,63913,,1111061.0,864328,711.0,2006-11-15,2006-09-15,2009-09-15,Bj Services CO,1.0,1111061.0,1.0,,rsu,rsu,Stock Award,,
2008,14989,1.0,64520,,1751380.8443999998,702165,58683.0,2008-01-24,2007-12-24,2010-12-24,Norfolk Southern Corporation,0.3333,5254668.0,1.0,,rsu,rsu,Stock Award,,
1998,61361,1.0,65027,,168304.0,354707,5010429.0,1998-01-01,1998-01-01,2001-01-01,Hawaiian Electric Industries INC,0.4,420760.0,1.0,,cashLong,cashLong,Cash Award,,
1999,61444,1.0,65064,,171304.0,354707,5010429.0,1999-01-01,1999-01-01,2002-01-01,Hawaiian Electric Industries INC,0.4,428260.0,1.0,,cashLong,cashLong,Cash Award,,
2007,24603,1.0,65146,,6750000.0,70858,8412.0,2007-01-01,2007-01-01,2008-01-01,Bank Of America CORP /DE,1.0,6750000.0,1.0,,cashShort,cashShort,Cash Award,,
2007,70173,1.0,65147,,-9999.0,70858,8412.0,2007-01-01,2007-01-01,2008-01-01,Bank Of America CORP /DE,1.0,-9999.0,1.0,,rsu,rsu,Stock Award,,
2003,875,1.0,65171,,216300.0,354707,5010429.0,2003-01-01,2003-01-01,2006-01-01,Hawaiian Electric Industries INC,0.4,540750.0,1.0,,cashLong,cashLong,Cash Award,,
2005,71634,1.0,65183,,241280.0,354707,5010429.0,2005-01-01,2005-01-01,2008-01-01,Hawaiian Electric Industries INC,0.4,603200.0,1.0,,cashLong,cashLong,Cash Award,,
2004,71603,1.0,65205,,235200.0,354707,5010429.0,2004-01-01,2004-01-01,2007-01-01,Hawaiian Electric Industries INC,0.4,588000.0,1.0,,cashLong,cashLong,Cash Award,,
2000,58658,1.0,65262,,-9999.0,12927,5030892.0,2000-01-01,2000-01-01,2005-01-01,Boeing CO,1.0,-9999.0,1.0,,rsu,rsu,Stock Award,,
2001,58708,1.0,65281,,-9999.0,12927,5030892.0,2001-01-01,2001-01-01,2006-01-01,Boeing CO,1.0,-9999.0,1.0,,rsu,rsu,Stock Award,,
2002,27889,1.0,65288,,9756384.12,12927,5030892.0,2002-01-01,2002-01-01,2007-01-01,Boeing CO,1.0,9756384.12,1.0,,rsu,rsu,Stock Award,,
2000,61499,1.0,65403,,176092.0,354707,5010429.0,2000-01-01,2000-01-01,2003-01-01,Hawaiian Electric Industries INC,0.4,440230.0,1.0,,cashLong,cashLong,Cash Award,,
2001,34921,1.0,65445,,181678.0,354707,5010429.0,2001-01-01,2001-01-01,2002-01-01,Hawaiian Electric Industries INC,0.4,454195.0,1.0,,cashLong,cashLong,Cash Award,,
2002,34868,1.0,65468,,210600.0,354707,5010429.0,2002-01-01,2002-01-01,2005-01-01,Hawaiian Electric Industries INC,0.4,526500.0,1.0,,cashLong,cashLong,Cash Award,,
2005,942,1.0,65785,,-4999.5,773910,9582.0,2005-01-01,2005-01-01,2008-01-01,Anadarko Petroleum CORP,0.5,-9999.0,1.0,,rsu,rsu,Stock Award,,
2007,16357,1.0,65810,,375000.0,72741,38832.0,2007-02-13,2007-01-13,2010-01-13,Eversource Energy,0.25,1500000.0,1.0,,cashLong,cashLong,Cash Award,,
2006,47892,1.0,65835,,1494510.0,773910,9582.0,2006-12-11,2007-01-11,2010-01-11,Anadarko Petroleum CORP,0.5,2989020.0,1.0,,rsu,rsu,Stock Award,,
2006,962,1.0,66018,,315000.0,72741,38832.0,2006-02-14,2006-01-14,2009-01-14,Eversource Energy,0.25,1260000.0,1.0,,cashLong,cashLong,Cash Award,,
2008,968,1.0,66036,,423800.0,354707,21021.0,2008-02-19,2007-12-19,2010-12-19,Hawaiian Electric Industries INC,0.4,1059500.0,1.0,,cashLong,cashLong,Cash Award,,
2008,76989,1.0,66037,,88020.0,354707,21021.0,2008-04-15,2007-12-15,2010-12-15,Hawaiian Electric Industries INC,0.4,220050.0,1.0,,cashLong,cashLong,Cash Award,,
2002,27478,1.0,66149,,-0.0,5187,7536.0,2002-01-01,2004-01-01,2007-01-01,Wyeth,0.0,-9999.0,1.0,,rsu,rsu,Stock Award,,
2003,27521,1.0,66162,,-0.0,5187,7536.0,2003-01-01,2005-01-01,2008-01-01,Wyeth,0.0,-9999.0,1.0,,rsu,rsu,Stock Award,,
2004,27535,1.0,66185,,-0.0,5187,7536.0,2004-01-01,2006-01-01,2009-01-01,Wyeth,0.0,-9999.0,1.0,,rsu,rsu,Stock Award,,
2005,27559,1.0,66196,,-0.0,5187,7536.0,2005-01-01,2007-01-01,2010-01-01,Wyeth,0.0,-9999.0,1.0,,rsu,rsu,Stock Award,,
2006,11635,1.0,66205,,8256900.0,5187,7536.0,2006-04-27,2005-12-27,2008-12-27,Wyeth,1.0,8256900.0,1.0,,rsu,rsu,Stock Award,,
2007,84577,1.0,66227,,1700000.0,5187,93573.0,2007-01-01,2007-01-01,2008-01-01,Wyeth,1.0,1700000.0,1.0,,cashShort,cashShort,Cash Award,,
2007,76932,1.0,66228,,6000750.0,5187,93573.0,2007-04-26,2006-12-26,2009-12-26,Wyeth,1.0,6000750.0,1.0,,rsu,rsu,Stock Award,,
2006,77231,1.0,66496,Profit Margin,850000.0,75677,13932.0,2006-01-01,2006-01-01,2007-01-01,Packaging CORP Of America,1.0,850000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,76496,1.0,66652,Profit Margin,950000.0,75677,13932.0,2008-01-01,2008-01-01,2009-01-01,Packaging CORP Of America,1.0,950000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,11945,1.0,66710,ROI,884102.625,51434,27301.0,2008-01-02,2008-01-02,2009-01-02,International Paper Company,0.125,7072821.0,1.0,,rsu,rsu,Stock Award,,
2008,11945,2.0,66710,ROI,884102.625,51434,27301.0,2008-01-02,2009-01-02,2010-01-02,International Paper Company,0.125,7072821.0,1.0,,rsu,rsu,Stock Award,,
2008,11945,3.0,66710,ROI,884102.625,51434,27301.0,2008-01-02,2010-01-02,2011-01-02,International Paper Company,0.125,7072821.0,1.0,,rsu,rsu,Stock Award,,
2008,11945,4.0,66710,ROI,884102.625,51434,27301.0,2008-01-02,2008-01-02,2011-01-02,International Paper Company,0.125,7072821.0,1.0,,rsu,rsu,Stock Award,,
2008,11946,1.0,66710,,884102.625,51434,27301.0,2008-01-02,2008-01-02,2009-01-02,International Paper Company,0.125,7072821.0,1.0,,rsu,rsu,Stock Award,,
2008,11946,2.0,66710,,884102.625,51434,27301.0,2008-01-02,2009-01-02,2010-01-02,International Paper Company,0.125,7072821.0,1.0,,rsu,rsu,Stock Award,,
2008,11946,3.0,66710,,884102.625,51434,27301.0,2008-01-02,2010-01-02,2011-01-02,International Paper Company,0.125,7072821.0,1.0,,rsu,rsu,Stock Award,,
2008,11946,4.0,66710,,884102.625,51434,27301.0,2008-01-02,2008-01-02,2011-01-02,International Paper Company,0.125,7072821.0,1.0,,rsu,rsu,Stock Award,,
2008,74699,1.0,66879,,981000.0,1035675,1061.0,2008-01-24,2007-12-24,2010-12-24,Nstar /MA,1.0,981000.0,1.0,,rsu,rsu,Stock Award,,
2008,16359,1.0,66903,,1616980.5,1047862,76042.0,2008-01-16,2007-12-16,2010-12-16,Consolidated Edison INC,0.5,3233961.0,1.0,,rsu,rsu,Stock Award,,
2007,49289,1.0,67029,,859375.0,4962,800.0,2007-01-01,2007-01-01,2010-01-01,American Express CO,0.25,3437500.0,1.0,,cashLong,cashLong,Cash Award,,
2007,12751,1.0,67034,,6218815.75,4962,800.0,2007-11-30,2007-12-30,2013-12-30,American Express CO,0.25,24875263.0,1.0,,Option,Option,Option Award,,
2007,70561,1.0,68119,EVA,1125322.0,8858,2231.0,2007-08-09,2007-07-09,2010-07-09,Avnet INC,1.0,1125322.0,1.0,,rsu,rsu,Stock Award,,
2007,1036,1.0,68389,,55890.0,906345,8555.0,2007-01-01,2007-01-01,2008-01-01,Camden Property Trust,0.45,124200.0,1.0,,cashShort,cashShort,Cash Award,,
2007,11080,1.0,68595,Sales,523781.25,73309,19925.0,2007-01-01,2007-01-01,2008-01-01,Nucor Corporation,0.25,2095125.0,1.0,,cashShort,cashShort,Cash Award,,
2008,44960,1.0,68673,,1188296.5,785161,70985.0,2008-02-28,2007-12-28,2009-12-28,Healthsouth CORP,0.5,2376593.0,1.0,,rsu,rsu,Stock Award,,
2005,61502,1.0,69029,,1035429.78,47580,5010840.0,2005-01-26,2004-12-26,2007-12-26,Hilton Hotels CORP,0.3333,3106600.0,1.0,,rsu,rsu,Stock Award,,
2005,1081,1.0,69127,,10500.0,72741,38832.0,2005-01-01,2005-01-01,2008-01-01,Eversource Energy,1.0,10500.0,1.0,,unitCash,unitCash,Cash Award,,
2008,73280,1.0,69243,,1050000.0,827052,36645.0,2008-01-01,2008-01-01,2009-01-01,Edison International,1.0,1050000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,73281,1.0,69243,,1050000.0,827052,36645.0,2008-01-01,2008-01-01,2009-01-01,Edison International,1.0,1050000.0,1.0,,cashShort,cashShort,Cash Award,,
2007,1136,1.0,69419,Sales,396500.0,1133421,58910.0,2007-02-21,2006-12-21,2007-12-21,Northrop Grumman Corporation,0.2,1982500.0,1.0,,cashShort,cashShort,Cash Award,,
2007,18655,1.0,69419,Other,396500.0,1133421,58910.0,2007-02-21,2006-12-21,2007-12-21,Northrop Grumman Corporation,0.2,1982500.0,1.0,,cashShort,cashShort,Cash Award,,
2007,18656,1.0,69419,EPS,396500.0,1133421,58910.0,2007-02-21,2006-12-21,2007-12-21,Northrop Grumman Corporation,0.2,1982500.0,1.0,,cashShort,cashShort,Cash Award,,
2007,18657,1.0,69419,Other,396500.0,1133421,58910.0,2007-02-21,2006-12-21,2007-12-21,Northrop Grumman Corporation,0.2,1982500.0,1.0,,cashShort,cashShort,Cash Award,,
2007,88840,1.0,69419,EVA,396500.0,1133421,58910.0,2007-02-21,2006-12-21,2007-12-21,Northrop Grumman Corporation,0.2,1982500.0,1.0,,cashShort,cashShort,Cash Award,,
2007,18658,1.0,69420,EVA,3904329.0,1133421,58910.0,2007-02-28,2006-12-28,2009-12-28,Northrop Grumman Corporation,0.5,7808658.0,1.0,,rsu,rsu,Stock Award,,
2006,62916,1.0,69479,,1641196.0,72207,18847.0,2006-02-01,2006-01-01,2009-01-01,Noble Energy INC,1.0,1641196.0,1.0,,unitCash,unitCash,Cash Award,,
2006,18702,1.0,69978,Sales,435000.0,1133421,58910.0,2006-02-15,2005-12-15,2006-12-15,Northrop Grumman Corporation,0.25,1740000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,18703,1.0,69978,Other,435000.0,1133421,58910.0,2006-02-15,2005-12-15,2006-12-15,Northrop Grumman Corporation,0.25,1740000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,18704,1.0,69978,EPS,435000.0,1133421,58910.0,2006-02-15,2005-12-15,2006-12-15,Northrop Grumman Corporation,0.25,1740000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,18705,1.0,69978,ROI,435000.0,1133421,58910.0,2006-02-15,2005-12-15,2006-12-15,Northrop Grumman Corporation,0.25,1740000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,88382,1.0,69978,Other,435000.0,1133421,58910.0,2006-02-15,2005-12-15,2006-12-15,Northrop Grumman Corporation,0.25,1740000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,61946,1.0,69996,Sales,360000.0,1096325,18459.0,2006-02-07,2006-01-07,2006-07-07,Intersil Corp /DE,0.6,600000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,61946,2.0,69996,Sales,360000.0,1096325,18459.0,2006-02-07,2006-07-07,2007-01-07,Intersil Corp /DE,0.6,600000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,61947,1.0,69996,Operating Income,240000.0,1096325,18459.0,2006-02-07,2006-01-07,2006-07-07,Intersil Corp /DE,0.4,600000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,61947,2.0,69996,Operating Income,240000.0,1096325,18459.0,2006-02-07,2006-07-07,2007-01-07,Intersil Corp /DE,0.4,600000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,17279,1.0,70120,ROE,950000.0,788784,86246.0,2008-01-01,2008-01-01,2009-01-01,Public Service Enterprise Group Incorporated,1.0,950000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,1263,1.0,70121,,1367100.0,788784,86246.0,2008-12-16,2008-12-16,2011-12-16,Public Service Enterprise Group Incorporated,0.5,2734200.0,1.0,,rsu,rsu,Stock Award,,
2008,14115,1.0,70347,Sales,345000.0,1096325,95596.0,2008-04-01,2008-01-01,2008-07-01,Intersil Corp /DE,0.6,575000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,14115,2.0,70347,Sales,345000.0,1096325,95596.0,2008-04-01,2008-07-01,2009-01-01,Intersil Corp /DE,0.6,575000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,14116,1.0,70347,Operating Income,230000.0,1096325,95596.0,2008-04-01,2008-01-01,2008-07-01,Intersil Corp /DE,0.4,575000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,14116,2.0,70347,Operating Income,230000.0,1096325,95596.0,2008-04-01,2008-07-01,2009-01-01,Intersil Corp /DE,0.4,575000.0,1.0,,cashShort,cashShort,Cash Award,,
2005,63208,1.0,70428,,345000.0,71691,58331.0,2005-12-01,2006-01-01,2011-01-01,The New York Times Company,0.5,690000.0,1.0,,cashLong,cashLong,Cash Award,,
2008,74465,1.0,71155,Earnings,4200000.0,50863,12276.0,2008-01-01,2008-01-01,2009-01-01,Intel Corporation,1.0,4200000.0,1.0,,cashShort,cashShort,Cash Award,,
2007,17263,1.0,71264,ROE,855000.0,788784,86246.0,2007-01-01,2007-01-01,2008-01-01,Public Service Enterprise Group Incorporated,1.0,855000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,1442,1.0,72184,,2025000.0,1163165,430.0,2006-02-10,2006-01-10,2007-01-10,Conocophillips,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,15642,1.0,72184,ROIC,2025000.0,1163165,430.0,2006-02-10,2006-01-10,2007-01-10,Conocophillips,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,1443,1.0,72185,,5372635.0,1163165,430.0,2006-02-10,2006-01-10,2009-01-10,Conocophillips,1.0,5372635.0,1.0,,rsu,rsu,Stock Award,,
2006,15667,1.0,72185,ROIC,5372635.0,1163165,430.0,2006-02-10,2006-01-10,2009-01-10,Conocophillips,1.0,5372635.0,1.0,,rsu,rsu,Stock Award,,
2006,64419,1.0,72623,,1250000.0,101830,27307.0,2006-02-21,2005-12-21,2007-12-21,Sprint Nextel CORP,1.0,1250000.0,1.0,,cashLong,cashLong,Cash Award,,
2006,64444,1.0,72626,,,101830,27307.0,2006-02-21,2005-12-21,2007-12-21,Sprint Nextel CORP,1.0,,1.0,,rsu,rsu,Stock Award,,
2007,15709,1.0,72756,,2025000.0,1163165,430.0,2007-02-08,2007-01-08,2008-01-08,Conocophillips,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2007,15710,1.0,72756,ROIC,2025000.0,1163165,430.0,2007-02-08,2007-01-08,2008-01-08,Conocophillips,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2007,15711,1.0,72756,Other,2025000.0,1163165,430.0,2007-02-08,2007-01-08,2008-01-08,Conocophillips,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2007,15765,1.0,72757,,4826891.0,1163165,430.0,2007-02-08,2007-01-08,2010-01-08,Conocophillips,1.0,4826891.0,1.0,,rsu,rsu,Stock Award,,
2007,15766,1.0,72757,ROIC,4826891.0,1163165,430.0,2007-02-08,2007-01-08,2010-01-08,Conocophillips,1.0,4826891.0,1.0,,rsu,rsu,Stock Award,,
2007,20421,1.0,73007,,500000.0,51253,39521.0,2007-03-06,2007-01-06,2008-01-06,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,cashLong,cashLong,Cash Award,,
2007,20421,2.0,73007,,500000.0,51253,39521.0,2007-03-06,2008-01-06,2009-01-06,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,cashLong,cashLong,Cash Award,,
2007,20421,3.0,73007,,500000.0,51253,39521.0,2007-03-06,2009-01-06,2010-01-06,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,cashLong,cashLong,Cash Award,,
2007,20421,4.0,73007,,500000.0,51253,39521.0,2007-03-06,2007-01-06,2010-01-06,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,cashLong,cashLong,Cash Award,,
2007,50734,1.0,73008,,500000.0,51253,39521.0,2007-03-06,2007-01-06,2008-01-06,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,rsu,rsu,Stock Award,,
2007,50734,2.0,73008,,500000.0,51253,39521.0,2007-03-06,2008-01-06,2009-01-06,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,rsu,rsu,Stock Award,,
2007,50734,3.0,73008,,500000.0,51253,39521.0,2007-03-06,2009-01-06,2010-01-06,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,rsu,rsu,Stock Award,,
2007,50734,4.0,73008,,500000.0,51253,39521.0,2007-03-06,2007-01-06,2010-01-06,International Flavors & Fragrances INC,0.5,1000000.0,1.0,,rsu,rsu,Stock Award,,
2007,76071,1.0,73102,,1925010.0,1103982,93720.0,2007-01-01,2007-01-01,2010-01-01,Mondelez International INC,0.3,6416700.0,1.0,,cashLong,cashLong,Cash Award,,
2006,49321,1.0,73120,,1950000.0,1103982,93720.0,2006-01-01,2006-01-01,2007-01-01,Mondelez International INC,1.0,1950000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,49322,1.0,73120,,1950000.0,1103982,93720.0,2006-01-01,2006-01-01,2007-01-01,Mondelez International INC,1.0,1950000.0,1.0,,cashShort,cashShort,Cash Award,,
2001,22765,1.0,73610,,516800.0,63541,5058055.0,2001-01-01,2001-01-01,2004-01-01,Maytag CORP,1.0,516800.0,1.0,,cashLong,cashLong,Cash Award,,
2002,22783,1.0,73626,,640000.0,63541,5058055.0,2002-01-01,2002-01-01,2005-01-01,Maytag CORP,1.0,640000.0,1.0,,cashLong,cashLong,Cash Award,,
2003,22790,1.0,73632,,800000.0,63541,5058055.0,2003-01-01,2003-01-01,2006-01-01,Maytag CORP,1.0,800000.0,1.0,,cashLong,cashLong,Cash Award,,
2008,10484,1.0,74035,ROE,2025000.0,36104,76711.0,2008-01-01,2008-01-01,2009-01-01,Us Bancorp,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,10485,1.0,74035,ROA,2025000.0,36104,76711.0,2008-01-01,2008-01-01,2009-01-01,Us Bancorp,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,10486,1.0,74035,Other,2025000.0,36104,76711.0,2008-01-01,2008-01-01,2009-01-01,Us Bancorp,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,10487,1.0,74035,EPS,2025000.0,36104,76711.0,2008-01-01,2008-01-01,2009-01-01,Us Bancorp,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,88359,1.0,74035,Other,2025000.0,36104,76711.0,2008-01-01,2008-01-01,2009-01-01,Us Bancorp,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,88360,1.0,74035,,2025000.0,36104,76711.0,2008-01-01,2008-01-01,2009-01-01,Us Bancorp,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,88361,1.0,74035,Other,2025000.0,36104,76711.0,2008-01-01,2008-01-01,2009-01-01,Us Bancorp,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,88362,1.0,74035,Other,2025000.0,36104,76711.0,2008-01-01,2008-01-01,2009-01-01,Us Bancorp,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,88363,1.0,74035,Other,2025000.0,36104,76711.0,2008-01-01,2008-01-01,2009-01-01,Us Bancorp,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2004,23229,1.0,74093,Profit Margin,573750.0,1058033,18471.0,2004-01-01,2004-01-01,2006-01-01,Northwest Airlines CORP,1.0,573750.0,1.0,,cashLong,cashLong,Cash Award,,
2004,1558,1.0,74246,,1276746.0,1085392,14715.0,2004-01-01,2004-01-01,2005-01-01,Puget Energy INC /WA,1.0,1276746.0,1.0,,rsu,rsu,Stock Award,,
2004,1558,2.0,74246,,1276746.0,1085392,14715.0,2004-01-01,2005-01-01,2006-01-01,Puget Energy INC /WA,1.0,1276746.0,1.0,,rsu,rsu,Stock Award,,
2004,1558,3.0,74246,,1276746.0,1085392,14715.0,2004-01-01,2006-01-01,2007-01-01,Puget Energy INC /WA,1.0,1276746.0,1.0,,rsu,rsu,Stock Award,,
2008,49862,1.0,74256,,339944.5,1070750,117378.0,2008-01-01,2008-01-01,2009-01-01,Host Hotels & Resorts INC,0.5,679889.0,1.0,,rsu,rsu,Stock Award,,
2007,56875,1.0,75322,,79725.0,1050825,2749.0,2007-04-30,2007-02-28,2010-02-28,Steelcase INC,0.5,159450.0,1.0,,rsu,rsu,Stock Award,,
2008,13353,1.0,77726,,1800000.0,874016,118166.0,2008-02-05,2008-01-05,2011-01-05,Jones Group INC,0.5,3600000.0,1.0,,rsu,rsu,Stock Award,,
2000,58637,1.0,78118,,632000.0,4962,5030147.0,2000-01-01,2000-01-01,2003-01-01,American Express CO,0.4,1580000.0,1.0,,cashLong,cashLong,Cash Award,,
2006,64951,1.0,78275,Sales,650000.0,1057758,16323.0,2006-01-01,2006-01-01,2007-01-01,Time Warner Telecom INC,1.0,650000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,64952,1.0,78275,EBITDA,650000.0,1057758,16323.0,2006-01-01,2006-01-01,2007-01-01,Time Warner Telecom INC,1.0,650000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,64953,1.0,78275,Other,650000.0,1057758,16323.0,2006-01-01,2006-01-01,2007-01-01,Time Warner Telecom INC,1.0,650000.0,1.0,,cashShort,cashShort,Cash Award,,
2006,64954,1.0,78275,,650000.0,1057758,16323.0,2006-01-01,2006-01-01,2007-01-01,Time Warner Telecom INC,1.0,650000.0,1.0,,cashShort,cashShort,Cash Award,,
2007,71015,1.0,78349,ROA,127500.0,779152,110576.0,2007-09-10,2007-07-10,2008-07-10,Henry Jack & Associates INC,0.3,425000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,48579,1.0,78441,,2188460.5,101829,73201.0,2008-01-02,2008-01-02,2011-01-02,Raytheon Technologies CORP,0.5,4376921.0,1.0,,rsu,rsu,Stock Award,,
2005,59145,1.0,78444,,361629.0,9389,5869.0,2005-01-01,2004-01-01,2007-01-01,Ball Corporation,0.5,723258.0,1.0,,cashLong,cashLong,Cash Award,,
2006,1794,1.0,78604,,412980.5,9389,5869.0,2006-01-01,2006-01-01,2009-01-01,Ball Corporation,0.5,825961.0,1.0,,cashLong,cashLong,Cash Award,,
2006,1820,1.0,79494,Sales,7156800.0,2488,15227.0,2006-03-16,2005-12-16,2008-12-16,Advanced Micro Devices INC,1.0,7156800.0,1.0,,rsu,rsu,Stock Award,,
2004,76759,1.0,80622,Other,991730.0,1031296,14760.0,2004-01-01,2004-01-01,2005-01-01,Firstenergy CORP,1.0,991730.0,1.0,,cashShort,cashShort,Cash Award,,
