cik,fyear,at
820237,2009,1138.567
820237,2010,1167.797
820237,2011,1045.448
92339,1998,10456.285
92339,1998,10456.285
92339,1999,10854.099
92339,1999,10854.099
92339,2000,11727.637
92339,2000,11727.637
92339,2001,13185.103
92339,2001,13185.103
92339,2002,15822.355
92339,2002,15822.355
92339,2003,16273.302
92339,2003,16273.302
92339,2004,18896.61
92339,2004,18896.61
92339,2005,21426.197
92339,2005,21426.197
92339,2006,22784.249
92339,2006,22784.249
92339,2007,25975.989
92339,2007,25975.989
92339,2008,25816.306
92339,2008,25816.306
815556,1998,251.234
815556,1999,318.621
815556,2000,402.464
815556,2001,475.244
815556,2002,559.008
815556,2003,651.543
815556,2004,770.234
815556,2005,890.035
815556,2006,1039.016
815556,2007,1163.061
815556,2008,1304.149
815556,2009,1327.358
815556,2010,1468.283
815556,2011,1684.948
815556,2012,1815.832
815556,2013,2075.784
815556,2014,2359.102
815556,2015,2532.462
815556,2016,2668.884
815556,2017,2910.5
815556,2018,3321.5
815556,2019,3799.9
815556,2020,3964.7
815556,2021,4299.0
815556,2022,4548.6
815556,2023,4462.9
743316,1998,769.492
743316,1999,1022.314
743316,2000,1349.783
743316,2001,2430.531
743316,2002,2010.812
743316,2003,2367.962
743316,2004,2549.462
743316,2005,3004.071
743316,2006,3286.537
743316,2007,3606.784
743316,2008,3708.39
743316,2009,3081.775
743316,2010,3482.325
743316,2011,3527.743
743316,2012,3737.946
743316,2013,3935.91
743316,2014,4405.618
743316,2015,4228.384
743316,2016,4234.616
743316,2017,4570.233
743316,2018,4451.561
743316,2019,3743.982
743316,2020,3629.303
743316,2021,4523.099
1180262,1998,348.183
1180262,1999,415.819
1180262,2000,416.937
1180262,2001,470.335
1180262,2002,855.705
1180262,2003,903.964
1180262,2004,948.701
1180262,2005,837.801
1180262,2006,1016.933
1180262,2007,1067.243
1180262,2008,1121.318
1180262,2009,1146.05
1180262,2010,1232.22
1180262,2011,1446.209
1180262,2012,1724.143
1180262,2013,2473.701
1180262,2014,2374.9
1180262,2015,2477.9
1180262,2016,2565.4
1180262,2017,2895.1
1180262,2018,2789.8
1180262,2019,2678.6
1180262,2020,3076.1
1180262,2021,2819.8
1180262,2022,2732.0
1180262,2023,2809.4
1132979,1998,2954.28
1132979,1998,2954.28
1132979,1999,3598.746
1132979,1999,3598.746
1132979,2000,3656.383
1132979,2000,3656.383
1132979,2001,4197.626
1132979,2001,4197.626
1132979,2002,4854.695
1132979,2002,4854.695
1132979,2003,6002.943
1132979,2003,6002.943
1132979,2004,7422.997
1132979,2004,7422.997
1132979,2005,9319.91
1132979,2005,9319.91
1132979,2006,11634.534
1132979,2006,11634.534
1132979,2007,15792.293
1132979,2007,15792.293
1132979,2008,19693.911
1132979,2008,19693.911
1132979,2009,19940.55
1132979,2009,19940.55
1132979,2010,22377.633
1132979,2010,22377.633
1132979,2011,27791.801
1132979,2011,27791.801
1132979,2012,34387.677
1132979,2012,34387.677
1132979,2013,42112.763
1132979,2013,42112.763
1132979,2014,48353.33
1132979,2014,48353.33
1132979,2015,58981.285
1132979,2015,58981.285
1132979,2016,73277.772
1132979,2016,73277.772
1132979,2017,87780.507
1132979,2017,87780.507
1132979,2018,99205.204
1132979,2018,99205.204
1132979,2019,116263.634
1132979,2019,116263.634
1132979,2020,142502.134
1132979,2020,142502.134
1132979,2021,181087.0
1132979,2021,181087.0
1132979,2022,212639.0
1132979,2022,212639.0
820313,1998,807.401
820313,1999,836.376
820313,2000,1004.322
820313,2001,1026.743
820313,2002,1078.908
820313,2003,1181.384
820313,2004,1306.711
820313,2005,1932.54
820313,2006,2195.397
820313,2007,2675.733
820313,2008,2994.159
820313,2009,3219.184
820313,2010,4015.857
820313,2011,4445.225
820313,2012,5215.463
820313,2013,6168.028
820313,2014,7027.0
820313,2015,7458.4
820313,2016,8498.7
820313,2017,10003.9
820313,2018,10044.9
820313,2019,10815.5
820313,2020,12327.3
820313,2021,14678.4
820313,2022,15326.2
820313,2023,16526.4
931015,1998,378.697
931015,1999,442.027
931015,2000,490.186
931015,2001,565.163
931015,2002,608.646
931015,2003,671.352
931015,2004,792.925
931015,2005,768.956
931015,2006,778.791
931015,2007,769.881
931015,2008,751.148
931015,2009,763.653
931015,2010,1061.647
931015,2011,1228.024
931015,2012,1486.492
931015,2013,1685.488
931015,2014,2074.935
931015,2015,2387.462
931015,2016,3099.597
931015,2017,3089.593
931015,2018,4124.915
931015,2019,4430.529
931015,2020,4632.7
931015,2021,5047.8
931015,2022,5217.9
931015,2023,5516.3
768251,1998,1093.331
768251,1999,1439.599
768251,2000,2004.134
768251,2001,1361.427
768251,2002,1371.737
768251,2003,1487.606
768251,2004,1746.666
768251,2005,1827.696
768251,2006,2214.792
768251,2007,1769.918
768251,2008,1879.907
768251,2009,2293.231
768251,2010,3759.837
768251,2011,4282.268
768251,2012,4657.828
768251,2013,6009.847
768251,2014,5674.226
1038357,1998,3481.314
1038357,1999,2929.473
1038357,2000,2954.435
1038357,2001,3271.053
1038357,2002,3455.116
1038357,2003,3951.572
1038357,2004,6647.241
1038357,2005,7329.234
1038357,2006,7355.399
1038357,2007,8616.981
1038357,2008,9163.178
1038357,2009,8867.265
1038357,2010,9679.102
1038357,2011,11524.161
1038357,2012,13069.03
1038357,2013,12292.788
1038357,2014,14926.0
1038357,2015,15154.0
1038357,2016,16459.0
1038357,2017,17003.0
1038357,2018,17903.0
1038357,2019,19067.0
1038357,2020,19229.0
1038357,2021,36811.0
1038357,2022,35740.0
1038357,2023,36613.0
820626,1998,6456.9
820626,1999,5195.9
820626,2000,4261.6
820626,2001,4248.9
820626,2002,3637.1
820626,2003,3670.7
821130,1998,3047.636
821130,1999,3500.095
821130,2000,3467.034
821130,2001,3725.014
821130,2002,4699.841
821130,2003,4923.647
821130,2004,5181.927
821130,2005,5416.233
821130,2006,5680.616
821130,2007,5611.874
821130,2008,5566.042
821130,2009,5745.217
821130,2010,5933.61
821130,2011,6327.976
821130,2012,6587.45
821130,2013,6445.708
821130,2014,6487.268
821130,2015,7059.978
821130,2016,7110.0
821130,2017,6841.0
821130,2018,7274.0
821130,2019,8164.0
821130,2020,9681.0
821130,2021,10341.0
821130,2022,11119.0
821130,2023,10750.0
871763,1998,2381.1
871763,1999,2718.7
871763,2000,3041.6
871763,2001,3238.6
871763,2002,3701.7
871763,2003,4384.9
871763,2004,5843.1
871763,2005,5568.4
871763,2006,6514.1
871763,2007,7224.4
871763,2008,6618.2
871763,2009,6213.8
871763,2010,6729.7
871763,2011,6899.7
871763,2012,7012.6
871763,2013,7288.3
871763,2014,7182.5
871763,2015,7517.5
871763,2016,7574.2
871763,2017,8883.6
871763,2018,8519.8
871763,2019,9223.8
871763,2020,9328.2
871763,2021,9828.9
871763,2022,9130.4
871763,2023,8830.2
780434,1998,328.102
780434,1999,341.179
780434,2000,353.002
780434,2001,367.948
780434,2002,547.45
780434,2003,582.196
780434,2004,711.139
780434,2005,878.446
780434,2006,1017.378
780434,2007,1226.82
823094,1998,770.01
823094,1999,1073.512
823094,2000,1074.158
823094,2001,864.111
823094,2002,875.705
823094,2003,901.47
823094,2004,1225.346
823094,2005,1060.752
823094,2006,1477.165
823094,2007,2020.104
823094,2008,1679.331
823094,2009,1586.123
823094,2010,2178.628
823094,2011,2399.414
823094,2012,2575.095
823094,2013,2893.546
823094,2014,3134.82
823094,2015,3274.129
823094,2016,2504.426
823094,2017,3087.307
823094,2018,2689.088
789570,1998,1773.794
789570,1999,2760.743
789570,2000,10734.601
789570,2001,10497.443
789570,2002,10504.985
789570,2003,10709.71
789570,2004,11115.029
789570,2005,20699.42
789570,2006,22146.238
789570,2007,22727.686
789570,2008,23274.716
789570,2009,22518.21
789570,2010,18961.045
789570,2011,27766.276
789570,2012,26284.738
789570,2013,26110.185
789570,2014,26702.511
789570,2015,25215.178
789570,2016,28173.301
789570,2017,29159.178
789570,2018,30210.706
789570,2019,33876.356
789570,2020,36494.934
789570,2021,40899.116
789570,2022,45692.206
789570,2023,42368.548
1546640,2007,
1546640,2008,
1546640,2009,
1546640,2010,8692.0
1546640,2011,8739.0
1546640,2012,9260.0
1546640,2013,9913.0
1546640,2014,10549.0
1546640,2015,10726.0
746782,1997,219.663
746782,1998,289.129
746782,1999,379.886
746782,2000,495.592
746782,2001,522.152
746782,2002,658.551
746782,2003,827.471
746782,2004,1063.967
746782,2005,1145.05
746782,2006,1292.761
823768,1998,22715.198
823768,1999,22681.424
823768,2000,18565.0
823768,2001,19490.0
823768,2002,19631.0
823768,2003,20656.0
823768,2004,20905.0
823768,2005,21135.0
823768,2006,20600.0
823768,2007,20175.0
823768,2008,20227.0
823768,2009,21154.0
823768,2010,21476.0
823768,2011,22569.0
823768,2012,23097.0
823768,2013,22603.0
823768,2014,21412.0
823768,2015,20419.0
823768,2016,20859.0
823768,2017,21829.0
823768,2018,22650.0
823768,2019,27743.0
823768,2020,29345.0
823768,2021,29097.0
823768,2022,31367.0
823768,2023,32823.0
1571996,1997,4268.0
1571996,1998,6877.0
1571996,1999,11471.0
1571996,2000,13435.0
1571996,2001,13535.0
1571996,2002,15470.0
1571996,2003,19311.0
1571996,2004,23215.0
1571996,2005,23109.0
1571996,2006,25635.0
1571996,2007,27561.0
1571996,2008,26500.0
1571996,2009,33652.0
1571996,2010,38599.0
1571996,2011,44533.0
1571996,2012,47540.0
1571996,2013,
1571996,2014,
1571996,2015,
1571996,2016,118206.0
1571996,2017,122281.0
1571996,2018,111820.0
1571996,2019,118861.0
1571996,2020,123415.0
1571996,2021,92735.0
1571996,2022,89611.0
1571996,2023,82089.0
832483,1998,21.235
832483,1999,21.45
832483,2000,25.012
832483,2001,31.7
832483,2002,40.051
832483,2003,52.686
832483,2004,58.909
832483,2005,34.834
832428,1998,2345.112
832428,1999,2520.204
832428,2000,2572.866
832428,2001,2643.76
832428,2002,2870.337
832428,2003,3009.402
832428,2004,3424.849
832428,2005,4032.628
832428,2006,4344.334
832428,2007,4005.292
832428,2008,1088.976
832428,2009,786.348
832428,2010,827.542
832428,2011,970.528
832428,2012,1030.768
832428,2013,966.13
832428,2014,1032.731
832428,2015,1680.86
832428,2016,1728.373
832428,2017,2129.548
832428,2018,2130.061
832428,2019,3561.353
832428,2020,4859.386
832428,2021,6658.314
832428,2022,6431.005
832428,2023,5410.12
818686,1998,1435.998
818686,1999,1714.019
818686,2000,2855.618
818686,2001,3460.152
818686,2002,4626.8
818686,2003,5915.9
818686,2004,9632.0
818686,2005,10387.4
818686,2006,20471.0
818686,2007,23412.0
818686,2008,32904.0
818686,2009,33810.0
818686,2010,38152.0
818686,2011,50142.0
818686,2012,50609.0
818686,2013,47508.0
818686,2014,46420.0
818686,2015,54258.0
818686,2016,92890.0
818686,2017,70615.0
818686,2018,60683.0
818686,2019,57470.0
818686,2020,50640.0
818686,2021,47666.0
818686,2022,44006.0
818686,2023,43479.0
835910,1998,871.983
835910,1999,1106.938
835910,2000,1317.105
835910,2001,1420.772
835910,2002,1604.58
835910,2003,1805.966
835910,2004,1843.872
835910,2005,2075.462
831259,1998,4192.634
831259,1999,4082.916
831259,2000,3950.741
831259,2001,4211.929
831259,2002,4192.193
831259,2003,4718.366
831259,2004,5086.995
831259,2005,5550.206
831259,2006,5389.802
831259,2007,40661.0
831259,2008,23353.0
831259,2009,25996.0
831259,2010,29386.0
831259,2011,32070.0
831259,2012,35440.0
831259,2013,63473.0
831259,2014,58795.0
831259,2015,46577.0
831259,2016,37317.0
831259,2017,37302.0
831259,2018,42216.0
831259,2019,40809.0
831259,2020,42144.0
831259,2021,48022.0
831259,2022,51093.0
831259,2023,52506.0
825313,1998,1132.592
825313,1999,272.06
825313,2000,1268.837
825313,2001,1230.344
825313,2002,1237.546
825313,2003,1166.097
825313,2004,1303.446
825313,2005,1377.054
825313,2006,1568.034
825313,2007,1575.234
825313,2008,1601.442
825313,2009,1912.301
825313,2010,1787.568
825313,2011,1626.531
825313,2012,1566.493
825313,2013,1533.654
825313,2014,1627.892
825313,2015,1589.965
825313,2016,1540.508
825313,2017,1544.704
825313,2018,1490.701
825313,2019,1554.264
825313,2020,1606.033
825313,2021,1623.764
825313,2022,2074.626
825313,2023,2077.54
836106,1998,551.939
836106,1999,909.929
836106,2000,2015.472
836106,2001,3009.662
836106,2002,2493.994
836106,2003,2338.9
836106,2004,2401.832
836106,2005,2290.249
836106,2006,2362.492
836106,2007,2076.943
836106,2008,1637.527
836106,2009,1558.978
836106,2010,1832.397
836106,2011,1936.635
800240,1998,4113.041
800240,1999,4276.183
800240,2000,4196.334
800240,2001,4331.643
800240,2002,4765.812
800240,2003,6145.242
800240,2004,6767.351
800240,2005,6098.525
800240,2006,6557.438
800240,2007,7256.54
800240,2008,5268.226
800240,2009,4890.346
800240,2010,4569.437
800240,2011,4250.984
800240,2012,4010.779
800240,2013,7477.0
800240,2014,6844.0
800240,2015,6442.0
800240,2016,5540.0
800240,2017,6323.0
800240,2018,6166.0
800240,2019,7311.0
800240,2020,5558.0
800240,2021,4865.0
800240,2022,4149.0
800240,2023,3886.0
835729,1997,1248.495
835729,1998,2282.693
835729,1999,2962.1
835729,2000,3033.9
835729,2001,2676.2
835729,2002,2845.5
835729,2003,3044.8
835729,2004,3298.3
835729,2005,3210.9
835729,2006,3260.0
835729,2007,3345.5
835729,2008,3697.5
835729,2009,4137.6
835729,2010,4485.4
835729,2011,4864.4
835729,2012,4720.3
1037676,1998,2918.22
1037676,1999,2332.374
1037676,2000,2232.614
1037676,2001,2203.559
1037676,2002,2182.808
1037676,2003,2387.649
1037676,2004,3256.535
1037676,2005,3051.44
1037676,2006,3320.814
1037676,2007,3594.599
1037676,2008,3978.964
1037676,2009,4840.596
1037676,2010,4880.769
1037676,2011,10213.959
1037676,2012,10006.777
1037676,2013,8990.193
1037676,2014,8429.723
1037676,2015,5106.738
1037676,2016,2136.597
1037676,2017,1979.632
1037676,2018,1887.06
1037676,2019,1867.756
1037676,2020,1722.472
1037676,2021,2117.16
1037676,2022,2433.108
1037676,2023,2484.173
11544,1998,4983.431
11544,1998,4983.431
11544,1999,4784.791
11544,1999,4784.791
11544,2000,5022.07
11544,2000,5022.07
11544,2001,5633.509
11544,2001,5633.509
11544,2002,7031.323
11544,2002,7031.323
11544,2003,9334.685
11544,2003,9334.685
11544,2004,11451.033
11544,2004,11451.033
11544,2005,13896.287
11544,2005,13896.287
11544,2006,15656.489
11544,2006,15656.489
11544,2007,16832.17
11544,2007,16832.17
11544,2008,16121.158
11544,2008,16121.158
11544,2009,17328.596
11544,2009,17328.596
11544,2010,17528.547
11544,2010,17528.547
11544,2011,18487.731
11544,2011,18487.731
11544,2012,20155.896
11544,2012,20155.896
11544,2013,20551.796
11544,2013,20551.796
11544,2014,21716.691
11544,2014,21716.691
11544,2015,21730.967
11544,2015,21730.967
11544,2016,23364.844
11544,2016,23364.844
11544,2017,24299.917
11544,2017,24299.917
11544,2018,24895.977
11544,2018,24895.977
11544,2019,26643.428
11544,2019,26643.428
11544,2020,28606.913
11544,2020,28606.913
11544,2021,32086.414
11544,2021,32086.414
11544,2022,33861.099
11544,2022,33861.099
11544,2023,37202.015
11544,2023,37202.015
20286,1998,11086.503
20286,1998,11086.503
20286,1999,11380.214
20286,1999,11380.214
20286,2000,13287.091
20286,2000,13287.091
20286,2001,13959.0
20286,2001,13959.0
20286,2002,14059.0
20286,2002,14059.0
20286,2003,15509.0
20286,2003,15509.0
20286,2004,16107.0
20286,2004,16107.0
20286,2005,16003.0
20286,2005,16003.0
20286,2006,17222.0
20286,2006,17222.0
20286,2007,16637.0
20286,2007,16637.0
20286,2008,13369.0
20286,2008,13369.0
20286,2009,14440.0
20286,2009,14440.0
20286,2010,15095.0
20286,2010,15095.0
20286,2011,15668.0
20286,2011,15668.0
20286,2012,16548.0
20286,2012,16548.0
20286,2013,17662.0
20286,2013,17662.0
20286,2014,18753.0
20286,2014,18753.0
20286,2015,18888.0
20286,2015,18888.0
20286,2016,20386.0
20286,2016,20386.0
20286,2017,21843.0
20286,2017,21843.0
20286,2018,21935.0
20286,2018,21935.0
20286,2019,25408.0
20286,2019,25408.0
20286,2020,27542.0
20286,2020,27542.0
20286,2021,31387.0
20286,2021,31387.0
20286,2022,29736.0
20286,2022,29736.0
20286,2023,32769.0
20286,2023,32769.0
73952,1998,4802.264
73952,1998,4802.264
73952,1999,4476.444
73952,1999,4476.444
73952,2000,4489.365
73952,2000,4489.365
73952,2001,4524.619
73952,2001,4524.619
73952,2002,4778.994
73952,2002,4778.994
73952,2003,5168.9
73952,2003,5168.9
73952,2004,5715.0
73952,2004,5715.0
73952,2005,5763.1
73952,2005,5763.1
73952,2006,5698.6
73952,2006,5698.6
74260,1998,7019.7
74260,1999,6938.4
74260,2000,7281.4
74260,2000,7281.4
74260,2001,7920.2
74260,2001,7920.2
74260,2002,8715.4
74260,2002,8715.4
74260,2003,9712.3
74260,2003,9712.3
74260,2004,10570.8
74260,2004,10570.8
74260,2005,11543.2
74260,2005,11543.2
74260,2006,12612.2
74260,2006,12612.2
74260,2007,13290.6
74260,2007,13290.6
74260,2008,13266.0
74260,2008,13266.0
74260,2009,14190.0
74260,2009,14190.0
74260,2010,15882.7
74260,2010,15882.7
74260,2011,16050.4
74260,2011,16050.4
74260,2012,16226.8
74260,2012,16226.8
74260,2013,16534.4
74260,2013,16534.4
74260,2014,16988.1
74260,2014,16988.1
74260,2015,17110.5
74260,2015,17110.5
74260,2016,18591.6
74260,2016,18591.6
74260,2017,19403.5
74260,2017,19403.5
74260,2018,19327.1
74260,2018,19327.1
74260,2019,21076.3
74260,2019,21076.3
74260,2020,22815.2
74260,2020,22815.2
74260,2021,24981.8
74260,2021,24981.8
74260,2022,25159.4
74260,2022,25159.4
74260,2023,26501.4
74260,2023,26501.4
100331,1998,1593.156
100331,1999,1379.332
100331,2000,1338.075
100331,2000,1338.075
100331,2001,1352.016
100331,2001,1352.016
100331,2002,1470.037
100331,2002,1470.037
100331,2003,1737.187
100331,2003,1737.187
100331,2004,1864.314
100331,2004,1864.314
100331,2005,1920.229
100331,2005,1920.229
100331,2006,1951.697
100331,2006,1951.697
837991,1998,176.619
837991,1999,362.721
837991,2000,321.507
837991,2001,219.925
837991,2002,200.592
837991,2003,163.963
837991,2004,222.823
910638,1998,95.103
910638,1999,90.658
910638,2000,109.897
910638,2001,166.005
910638,2002,132.233
910638,2003,131.465
910638,2004,131.496
910638,2005,150.942
910638,2006,166.194
910638,2007,167.385
910638,2008,153.002
910638,2009,150.403
910638,2010,208.8
910638,2011,462.974
910638,2012,677.442
910638,2013,1097.856
910638,2014,1525.97
910638,2015,893.275
910638,2016,849.153
910638,2017,896.764
910638,2018,825.832
910638,2019,807.312
910638,2020,733.055
910638,2021,1549.099
910638,2022,1446.613
910638,2023,990.66
833081,1998,2192.167
833081,1999,2388.677
833081,2000,2676.928
833081,2001,4205.69
833081,2002,4324.995
833081,2003,4378.43
833081,2004,4041.993
833081,2005,4086.5
833081,2006,5097.5
833081,2007,5613.9
833081,2008,6065.0
833081,2009,6142.9
833081,2010,6871.7
1090012,1998,1226.356
1090012,1999,4623.16
1090012,2000,6860.478
1090012,2001,13184.0
1090012,2002,16225.0
1090012,2003,27162.0
1090012,2004,29736.0
1090012,2005,30273.0
1090012,2006,35063.0
1090012,2007,41456.0
1090012,2008,31908.0
1090012,2009,29686.0
1090012,2010,32927.0
1090012,2011,41117.0
1090012,2012,43326.0
1090012,2013,42877.0
1090012,2014,50637.0
1090012,2015,29532.0
1090012,2016,25913.0
1090012,2017,30241.0
1090012,2018,19566.0
1090012,2019,13717.0
1090012,2020,9912.0
1090012,2021,21025.0
1090012,2022,23721.0
1090012,2023,24490.0
920148,1998,1640.9
920148,1999,1590.2
920148,2000,1666.9
920148,2001,1929.6
920148,2002,2611.8
920148,2003,3414.9
920148,2004,3600.9
920148,2005,3875.8
920148,2006,4000.8
920148,2007,4368.2
920148,2008,4669.5
920148,2009,4837.8
920148,2010,6187.8
920148,2011,6136.6
920148,2012,6795.0
920148,2013,6965.9
920148,2014,7301.8
920148,2015,14221.7
920148,2016,14247.0
920148,2017,16568.0
920148,2018,16185.3
920148,2019,18046.4
920148,2020,20071.7
920148,2021,20385.4
920148,2022,20155.1
920148,2023,16725.1
1327811,2010,100.605
1327811,2011,232.638
1327811,2012,959.08
1327811,2013,2176.265
1327811,2014,2358.633
1327811,2015,2730.094
1327811,2016,3166.424
1327811,2017,4947.424
1327811,2018,5520.746
1327811,2019,6816.365
1327811,2020,8718.411
1327811,2021,10498.505
1327811,2022,13486.238
1327811,2023,16452.0
833320,1998,5917.0
833320,1999,7165.0
833320,2000,7506.0
833320,2001,10582.0
833320,2002,10645.0
833320,2003,12995.0
833320,2004,15744.0
833320,2005,19225.0
840467,1998,2133.3
840467,1999,2110.8
840467,2000,2018.2
840467,2001,2178.0
840467,2002,2263.6
840467,2003,2558.2
840467,2004,2795.0
840467,2005,3027.6
840467,2006,3291.7
840467,2007,3594.3
840467,2008,3572.8
840467,2009,4677.1
840467,2010,4882.8
842635,1998,9225.0
842635,1999,9498.0
842635,2000,7047.0
842635,2001,6703.0
842635,2002,7448.0
842635,2003,7633.0
842635,2004,15928.0
842635,2005,14980.0
842635,2006,17846.0
1161935,1998,7641.8
1161935,1999,8460.3
1161935,2000,7407.0
1161935,2001,7254.1
1161935,2002,5579.259
1161935,2002,5579.259
1161935,2003,5164.566
1161935,2003,5164.566
1161935,2004,4525.412
1161935,2004,4525.412
1161935,2005,4710.25
1161935,2005,4710.25
824803,1998,1545.065
824803,1999,1842.917
824803,2000,1792.364
824803,2001,1835.138
824803,2002,2036.085
824803,2003,1949.991
724198,1998,7141.797
724198,1998,7141.797
814184,1998,1872.626
814184,1998,1872.626
814184,1999,1890.376
814184,1999,1890.376
814184,2000,1973.424
814184,2000,1973.424
814184,2001,3488.306
814184,2001,3488.306
814184,2002,3568.893
814184,2002,3568.893
814184,2003,3708.888
814184,2003,3708.888
814184,2004,3764.125
814184,2004,3764.125
814184,2005,3749.316
814184,2005,3749.316
814184,2006,3789.247
814184,2006,3789.247
814184,2007,3754.313
814184,2007,3754.313
814184,2008,3874.313
814184,2008,3874.313
814184,2009,4250.712
814184,2009,4250.712
814184,2010,5246.209
814184,2010,5246.209
814184,2011,5339.453
814184,2011,5339.453
814184,2012,5917.252
814184,2012,5917.252
814184,2013,6184.708
814184,2013,6184.708
814184,2014,7322.143
814184,2014,7322.143
814184,2015,9188.797
814184,2015,9188.797
814184,2016,17355.179
814184,2016,17355.179
814184,2017,19280.873
814184,2017,19280.873
814184,2018,21498.341
814184,2018,21498.341
1026214,1998,321421.0
1026214,1998,321421.0
1026214,1999,386684.0
1026214,1999,386684.0
1026214,2000,459297.0
1026214,2000,459297.0
1026214,2001,617340.0
1026214,2001,617340.0
1026214,2002,752249.0
1026214,2002,752249.0
1026214,2003,803449.0
1026214,2003,803449.0
1026214,2004,795284.0
1026214,2004,795284.0
1026214,2005,806222.0
1026214,2005,806222.0
1026214,2006,813081.0
1026214,2006,813081.0
1026214,2007,794368.0
1026214,2007,794368.0
1026214,2008,850963.0
1026214,2008,850963.0
1026214,2009,841784.0
1026214,2009,841784.0
1026214,2010,2261780.0
1026214,2010,2261780.0
1026214,2011,2147216.0
1026214,2011,2147216.0
1026214,2012,1989856.0
1026214,2012,1989856.0
1026214,2013,1966061.0
1026214,2013,1966061.0
1026214,2014,1945539.0
1026214,2014,1945539.0
1026214,2015,1986050.0
1026214,2015,1986050.0
1026214,2016,2023376.0
1026214,2016,2023376.0
1026214,2017,2049776.0
1026214,2017,2049776.0
1026214,2018,2063060.0
1026214,2018,2063060.0
1026214,2019,2203623.0
1026214,2019,2203623.0
1026214,2020,2627415.0
1026214,2020,2627415.0
1026214,2021,3025586.0
1026214,2021,3025586.0
1026214,2022,3208333.0
1026214,2022,3208333.0
1026214,2023,3280976.0
1026214,2023,3280976.0
1035002,1998,2725.664
1035002,1999,2979.272
1035002,2000,4307.704
1035002,2001,14377.096
1035002,2002,14465.2
1035002,2003,15664.2
1035002,2004,19391.6
1035002,2005,32728.0
1035002,2006,37753.0
1035002,2007,42722.0
1035002,2008,34417.0
1035002,2009,35629.0
1035002,2010,37621.0
1035002,2011,42783.0
1035002,2012,44477.0
1035002,2013,47260.0
1035002,2014,45550.0
1035002,2015,44343.0
1035002,2016,46173.0
1035002,2017,50158.0
1035002,2018,50155.0
1035002,2019,53864.0
1035002,2020,51774.0
1035002,2021,57888.0
1035002,2022,60982.0
1035002,2023,63056.0
840889,1998,2918.113
840889,1999,4537.343
840889,1999,4537.343
840889,2000,5463.386
840889,2000,5463.386
840889,2001,6694.283
840889,2001,6694.283
840889,2002,8421.689
840889,2002,8421.689
840889,2003,10393.996
840889,2003,10393.996
840889,2004,17835.662
840889,2004,17835.662
840889,2005,17298.749
840889,2005,17298.749
840889,2006,11856.424
840889,2006,11856.424
840889,2007,9304.378
840889,2007,9304.378
840889,2008,10138.867
840889,2008,10138.867
840889,2009,10231.952
840889,2009,10231.952
840889,2010,8646.354
840889,2010,8646.354
840889,2011,7975.165
840889,2011,7975.165
840889,2012,8478.246
840889,2012,8478.246
840889,2013,8493.454
840889,2013,8493.454
832101,1998,695.811
832101,1999,738.567
832101,2000,758.854
832101,2001,838.804
832101,2002,931.05
832101,2003,960.739
832101,2004,1186.292
832101,2005,1244.18
832101,2006,1670.821
832101,2007,1989.594
832101,2008,2176.317
832101,2009,2098.157
832101,2010,2381.695
832101,2011,2836.107
832101,2012,2785.39
832101,2013,2887.577
832101,2014,2908.07
832101,2015,2805.443
832101,2016,3154.944
832101,2017,3399.628
832101,2018,3473.857
832101,2019,3813.912
832101,2020,4414.398
832101,2021,4917.2
832101,2022,5511.9
832101,2023,5865.2
837173,1997,3562.67
837173,1998,3362.026
837173,1999,3207.888
837173,2000,3098.314
837173,2001,3317.879
837173,2002,3205.224
837173,2003,2941.529
837173,2004,2916.486
837173,2005,5373.012
837173,2006,2684.115
837173,2007,2767.281
837173,2008,3067.993
837173,2009,1259.356
837173,2010,1657.765
837173,2011,6812.203
837173,2012,5768.42
837173,2013,5590.86
837173,2014,5386.129
1408356,2007,
1408356,2008,
1408356,2009,
1408356,2010,371.264
1408356,2011,813.173
1408356,2012,1361.842
1408356,2013,2809.534
1408356,2014,4586.211
1408356,2015,7287.118
846909,1997,1682.048
846909,1998,1566.5
846909,1999,3166.507
846909,2000,1912.109
846909,2001,716.722
846909,2002,578.04
846909,2003,388.61
846909,2004,290.313
842023,1998,72.919
842023,1999,123.801
842023,2000,180.41
842023,2001,215.525
842023,2002,238.247
842023,2003,263.277
842023,2004,325.46
842023,2005,295.263
842023,2006,370.512
842023,2007,454.844
842023,2008,507.369
842023,2009,472.005
842023,2010,518.816
842023,2011,617.67
842023,2012,719.324
842023,2013,778.098
842023,2014,862.491
842023,2015,1063.36
842023,2016,1129.581
842023,2017,1558.219
842023,2018,1593.202
842023,2019,1884.41
842023,2020,2027.589
842023,2021,2262.957
842023,2022,2294.805
842023,2023,2638.692
842023,2024,2703.867
79282,1998,230.513
79282,1999,235.163
79282,2000,276.719
79282,2001,488.737
79282,2002,754.349
79282,2003,865.854
79282,2004,1249.517
79282,2005,1608.66
79282,2006,1807.952
79282,2007,1960.659
79282,2008,2119.58
79282,2009,2224.226
79282,2010,2400.814
79282,2011,2607.011
79282,2012,3128.058
79282,2013,3649.508
79282,2014,4956.458
79282,2015,5012.739
79282,2016,5287.343
79282,2017,5747.55
79282,2018,6688.668
79282,2019,7622.821
79282,2020,8966.492
79282,2021,9795.443
79282,2022,13973.5
79282,2023,14883.4
832988,1997,1120.44
832988,1998,1261.796
832988,1999,1403.141
832988,2000,1656.091
832988,2001,1752.292
832988,2002,1996.458
832988,2003,2237.895
